original_original_location,original_original_year,original_original_population,original_original_unemployment_rate,original_original_mean_household_income,original_lat,original_lon,original_formatted,original_state,original_state_code,original_country,original_country_code,original_confidence,original_attribution,original_attribution_license,original_attribution_url,distance,formatted,lat,lon,name,housenumber,street,district,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
Georgia,2010,3451,7,41802,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,45720,8,48287,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,18395,8,51932,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,69367,10,58538,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,100157,7,61298,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,17634,14,40088,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,19286,9,41465,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,155547,10,55697,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,13063,5,51833,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,18411,8,48023,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,16243,8,51651,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,30233,6,77604,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,70217,9,47518,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,23316,9,43711,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,23655,9,59172,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,6694,10,38956,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,50513,10,58344,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,10998,10,44843,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,110527,10,56254,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,63942,7,58140,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,12171,10,48399,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,265128,7,62332,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,11267,10,56811,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,26015,10,40738,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,214346,7,83176,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,116714,7,51519,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,3183,21,33712,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,259424,13,52802,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,6798,4,42631,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,688078,7,85962,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,42356,8,46521,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,45498,8,46600,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,124053,6,81277,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,17212,12,42245,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,127317,7,71750,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,12630,7,53647,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,23439,11,43252,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,16633,9,52397,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,22330,8,66483,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,27842,6,46514,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,691893,12,70925,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,21796,7,43005,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,14918,9,42628,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,94565,13,48311,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,132403,11,68004,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,11008,8,42645,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,4034,8,41538,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,52250,8,66656,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,20166,10,42080,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,22598,10,42368,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,11000,6,49171,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,23682,9,47451,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,106567,6,97095,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,96317,9,54549,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,175511,6,103480,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,22084,6,48094,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,920581,9,89871,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,28292,8,49838,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,3082,9,44263,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,79626,7,68811,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,55186,8,49152,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,25011,11,45539,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,15994,12,63872,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,805321,8,78399,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,43041,8,54346,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,179684,6,67566,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Georgia,2010,9429,11,30209,32.3293809,-83.1137366,"Georgia, United States of America",Georgia,GA,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,135.7586518,"Lavender Road, Dodge County, GA, United States of America",32.3321749,-83.1154272,Lavender Road,,Lavender Road,,,,Dodge County,Georgia,GA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
